day,shift,zone,temperature,pressure,equipment_load,human_exposure,fatigue_factor,maintenance_delay,noise_level,dust_concentration,ventilation_effectiveness,ppe_compliance_rate,incident_probability,incident_occurred,lost_hours,severity,man_hours,is_recordable,season,day_of_week
1,2,BOF,1681.5897675825245,3.166499337905225,0.652415384982142,11.341669474011722,0.49622525853059324,24.08458950618379,104.2305561408755,14.452321013500418,0.7079172938176853,0.8177528784952186,0.00021503328253770048,False,0.0,None,88,False,0,1
1,3,BOF,1704.528357741788,2.682593340127539,0.7752546700494123,12.500909882956348,0.33963177542015105,19.22807073519705,110.62082122351275,16.088488630237855,0.6571615508882138,0.8416407979433828,0.0001968348107728698,False,0.0,None,96,False,0,1
1,1,Ladle_Metallurgy,1570.4731837434656,1.5734809081588912,0.7764457387092152,7.993048691767601,0.1438234044367711,11.239970411821096,82.75078514509558,8.710388645952772,0.7348345459459719,0.9340973762007015,9.019896873691769e-05,False,0.0,None,56,False,0,1
1,2,Ladle_Metallurgy,1600.5867800511694,1.4457950504684607,0.727152073333858,9.66224359706793,0.5633129933457373,12.842568564671435,92.45554609766842,11.808744074403998,0.7705305425302664,0.8467653313161798,0.00012281665302179304,False,0.0,None,72,False,0,1
1,3,Ladle_Metallurgy,1632.9941397124212,2.112729148710924,0.6235277874899898,5.459086773831447,0.5124338957468934,12.039446356316152,88.0019714013835,8.519672314245463,0.7491985167052906,0.83864014788644,0.00010172201746431163,False,0.0,None,40,False,0,1
1,1,Caster,1194.708737517427,1.8118503581441598,0.7882480928371206,7.80966119375337,0.49998498032191807,14.740338116845443,88.93800425952018,5.56825410705787,0.7649292345201644,0.8462628778751788,8.462244124134083e-05,False,0.0,None,56,False,0,1
1,2,Caster,1242.6194484008809,1.7031952317341246,0.8911446912199672,12.914227368777105,0.3363892095347807,8.088044274056033,82.4419422814979,5.776284572551843,0.8053738974351538,0.8876460789926658,7.99699375320493e-05,False,0.0,None,96,False,0,1
1,3,Caster,1258.6098280946312,1.734490000922999,1.0,9.168777774273504,0.16379150206312146,10.389505100496613,82.14793749573549,8.46577000121961,0.8125188038682014,0.8422891273160873,7.804673108102585e-05,False,0.0,None,72,False,0,1
1,1,Rolling_Mill,901.0056632473027,4.928400296455255,0.8019936401763363,19.745098805700945,0.20927501393397255,4.758427770879579,92.21394019173192,6.284598191485209,0.8428456246478122,0.8513404488515204,8.141669801038346e-05,False,0.0,None,152,False,0,1
1,2,Rolling_Mill,973.5563697810857,5.557762483381937,0.7774538446479047,16.168720880133737,0.47938454239519246,9.143810406542979,97.48978863064181,6.599297816146607,0.7724595142143932,0.9387801841668777,8.257369225471854e-05,False,0.0,None,128,False,0,1
1,3,Rolling_Mill,963.7779977127361,4.808271570547325,0.820991550929112,31.484560217291524,0.44152376755500794,12.179583792505676,97.81600705397281,5.977086876958697,0.8110838453215792,0.8873537688197306,0.00012909406868026258,False,0.0,None,248,False,0,1
1,1,Power_Plant,557.4260259149203,78.15256865736505,0.8079940429237348,7.198005887224904,0.07085723058640284,13.429218167746535,80.34187277844043,3.620298068811222,0.8264127835822466,0.8974673101042105,0.00043649392273529516,False,0.0,None,56,False,0,1
1,2,Power_Plant,517.8113330833014,90.4367819914774,0.7104342757062775,7.924687884372962,0.3205596067302419,9.393598609576733,90.57577635730131,4.450878533477017,0.7584914448005435,0.900458172590777,0.0006376191612374691,False,0.0,None,56,False,0,1
1,3,Power_Plant,529.9975565101367,71.64694112727575,0.7099733982655364,9.691952595912232,0.28752387212581587,10.728612373957667,83.27106812974847,1.0816590392382148,0.936722901405254,0.916866274214915,0.0003575396091347554,False,0.0,None,72,False,0,1
2,1,Coke_Oven,1259.1617147759475,0.15162326302755735,0.7938196726738895,16.547297781401245,0.6974304779342428,15.753983206287316,89.77527771258491,16.161951080144004,0.6243841717053151,0.8212689857575279,0.000322284105031714,False,0.0,None,128,False,0,2
2,2,Coke_Oven,1002.8793144140105,0.09474407476267932,0.6988206997007238,13.199421475219678,0.8066711410701998,27.93958284290742,87.48635141384116,14.30150284311818,0.6835105341384107,0.9014198771380129,0.0002062865365636714,False,0.0,None,104,False,0,2
2,3,Coke_Oven,1026.3868511714036,0.12310517371316354,0.8795662981284117,14.399349368523616,0.5553448136747431,17.68811841882944,88.454069381005,15.993196011781569,0.7751610089687212,0.733762380046926,0.0003190729230524866,False,0.0,None,112,False,0,2
2,1,Sinter_Plant,1394.6451533297882,1.2212917246919237,0.879773460624144,13.728755278591217,0.3493273422829899,14.93419217578574,95.53996186874666,17.303205377032548,0.6826657701056232,0.8288104543633457,0.00018727595973560684,False,0.0,None,104,False,0,2
2,2,Sinter_Plant,1408.4739919031613,1.2921898562629828,0.9244081643295063,14.874072104809029,0.3192626688704126,11.479185319113636,94.98917442049304,18.915555398150197,0.7187459043621511,0.8311930953323513,0.0001838272742295818,False,0.0,None,112,False,0,2
2,3,Sinter_Plant,1306.5018226682212,1.5485811953240323,0.9796611965393055,11.501205311314306,0.41588470358827995,15.1773037518761,92.0485860362929,19.39640112596112,0.6886087143847733,0.83967071951124,0.00019183991163067898,False,0.0,None,88,False,0,2
2,1,Blast_Furnace,1537.8291493868644,2.7544499309713104,0.8841324093908187,17.487892563592283,0.27897485356456175,30.55432365411276,93.97593047400119,10.178717080818402,0.8094866524100041,0.8940765077585173,0.00016451041321366102,False,0.0,None,136,False,0,2
2,2,Blast_Furnace,1481.5469382049446,2.7969140338139673,0.6702459596550763,19.626078791416795,0.3998274721400646,22.82287830825755,100.4553653659017,14.036821182149982,0.7140017955858464,0.8536529091010986,0.00018281859594124935,False,0.0,None,152,False,0,2
2,3,Blast_Furnace,1494.0928931909923,2.8812174780751727,0.7318217708382688,10.881340564058613,0.34138301488429795,16.719317089728918,99.24363026239202,14.213034325424328,0.7914595773921211,0.8137374588014629,0.00014796998283555507,False,0.0,None,80,False,0,2
2,1,BOF,1656.3954091065661,3.197946726954367,0.7667270025200461,11.89396993182121,0.6900247182267663,16.46888395658818,106.97074593520162,14.133309509197616,0.623263401651675,0.8480245234592904,0.00024096659244486653,False,0.0,None,88,False,0,2
2,2,BOF,1680.0841616814687,3.205666580351808,0.8535024845517234,9.699378475517973,0.488880076153215,15.240992310604522,110.80457443118017,15.43890623912781,0.8391909474506933,0.833806097484478,0.00019576873130736238,False,0.0,None,72,False,0,2
2,3,BOF,1665.008062896672,3.639339106916496,0.6928661884989388,12.52481410401117,0.4806647621006816,6.902239200169305,109.13040161607191,11.284803012505975,0.5952376089761469,0.853064058352212,0.00018862697481760325,False,0.0,None,96,False,0,2
2,1,Ladle_Metallurgy,1575.079266432582,1.9967676686026024,0.5933961052315105,12.662917531708707,0.5413264815770195,9.357885217633534,80.14746188363648,10.03080856124812,0.7831276092848429,0.9216126524789384,0.00010050838491223511,False,0.0,None,96,False,0,2
2,2,Ladle_Metallurgy,1614.5685667955572,1.7778060166809306,0.811910132435146,9.154696580663284,0.6375926575647095,12.093604683842816,85.74790516713423,5.601314791193776,0.7078845930674886,0.8764196723990082,0.00011988796065464145,False,0.0,None,72,False,0,2
2,3,Ladle_Metallurgy,1543.294291463219,2.311070728759404,0.7976322520450866,6.603026926886892,0.6847648867814913,11.404861220025005,91.71718873625531,8.101277722115164,0.9136448754929193,0.8995636336977281,0.00010507772491004522,False,0.0,None,48,False,0,2
2,1,Caster,1113.67508892796,1.5327263905177624,0.9514599368894578,11.580085303264205,0.2840605124220191,9.404612356401922,79.07650758493773,9.166508187972717,0.8631638136147692,0.8859968871583259,7.688559618244233e-05,False,0.0,None,88,False,0,2
2,2,Caster,1277.6532083862419,1.618523695104944,1.0,7.015817375213196,0.10712251817628064,10.32224736353082,87.53626179575723,6.95095787785886,0.6859534739976074,0.8704351984194885,7.468807719047711e-05,False,0.0,None,56,False,0,2
2,3,Caster,1172.0107650741554,1.5811740863112194,0.6037762115455467,9.877811894861928,0.5244193032130801,9.569784614300662,94.22037043448589,6.520959988699513,0.78319899175856,0.8287531460812558,8.402025919325334e-05,False,0.0,None,72,False,0,2
2,1,Rolling_Mill,874.9281024383425,4.024276300642594,0.7040375154343966,16.37665187153219,0.2453904055812272,5.645941900751224,101.85890053166555,5.052895327957593,0.7880164695204448,0.9097291964293688,6.957831616842047e-05,False,0.0,None,128,False,0,2
2,2,Rolling_Mill,992.3651124910433,4.127781766478669,0.6263632901821183,21.028265405424488,0.26586913409627483,5.561448746453852,103.49656697360238,4.533913603074209,0.7924085490386873,0.7958147977503208,9.46303375899081e-05,False,0.0,None,168,False,0,2
2,3,Rolling_Mill,969.0073418597401,4.686750092726122,1.0,21.91851219002102,0.34251663563900503,6.324486766318808,87.57421471896971,5.305195453800835,0.7846189552829418,0.800104851616093,0.00012732407818274698,False,0.0,None,168,False,0,2
2,1,Power_Plant,502.2431815174034,79.76501323109588,0.6995252929965514,7.473816132240697,0.3180850406478311,15.642256489484321,86.22132398618565,4.480451392002986,0.8275615528308942,0.9107281631869057,0.0004694912198875043,False,0.0,None,56,False,0,2
2,2,Power_Plant,618.5405834771345,89.31128034947727,0.7109158627686529,7.314491982874587,0.19798973767763775,6.468801076142655,85.70471019012656,6.364124960705196,0.7960859455708515,0.9155187694676228,0.0005864762901523192,False,0.0,None,56,False,0,2
2,3,Power_Plant,529.3850543725881,79.9920565579648,0.756535608268559,6.579823141773451,0.21748625132206564,9.819323202672624,71.98896191335113,4.526963302332753,0.9034151961389886,0.8628136467001666,0.00046057450037916524,False,0.0,None,48,False,0,2
3,1,Coke_Oven,1056.742150207375,0.1377695612912878,0.9104605195004782,15.067334265604346,0.4882003491329173,24.508322740230735,81.32237887551452,15.815040288569902,0.6402425744632493,0.8464739467437263,0.00023934142937675094,False,0.0,None,120,False,0,3
3,2,Coke_Oven,1120.9818012340031,-0.03704774222298508,0.8479730803410052,16.179850802034547,0.21302690737241242,24.786417887471806,83.44343308564046,15.401613998554891,0.8470266454093431,0.7430597756017912,0.00020096417131693344,False,0.0,None,128,False,0,3
3,3,Coke_Oven,1035.4689976037037,0.08077222278850874,0.9461632019824227,14.469324391430552,0.7131794304543845,13.221758872054291,90.11921671166112,17.16235293098685,0.5317013299923627,0.7513991897811809,0.0004079605701087143,False,0.0,None,112,False,0,3
3,1,Sinter_Plant,1361.0324034853743,1.2268181757436947,0.8765136701381686,17.950335237688005,0.40680737584347404,14.511782570958415,89.621935789103,18.882492777690963,0.7008912893609797,0.8302677191573463,0.00021800585871616806,False,0.0,None,136,False,0,3
3,2,Sinter_Plant,1368.8353656982667,1.8226202395936315,0.9206532983257597,12.484941169580397,0.6630663704349312,12.163660821403019,83.84750185928858,16.487870533623894,0.6077524847384487,0.8124394606383477,0.0002532732376709273,False,0.0,None,96,False,0,3
3,3,Sinter_Plant,1247.2836241116706,1.2048160255931792,0.7673528144576226,14.657762439362516,0.6503595190290791,14.430292006502267,88.46073623232806,18.430411891836446,0.7299116628072346,0.8244624669787857,0.00023800244237893352,False,0.0,None,112,False,0,3
3,1,Blast_Furnace,1538.6173024121929,2.6546492301347193,0.9325919747411392,21.67673214451099,0.45819043290648237,19.489323517802017,96.16255640183903,10.725233445802813,0.7898201489926547,0.8281666469636452,0.00024692210381801625,False,0.0,None,168,False,0,3
3,2,Blast_Furnace,1603.0374221852792,2.9407120680164227,0.8638854491680944,17.27284671146317,0.7087239866035951,15.33217465052616,96.29036823020209,11.171031339979491,0.7978310191229216,0.8844422979008049,0.00020934496296283543,False,0.0,None,136,False,0,3
3,3,Blast_Furnace,1542.7389196773036,3.4568785343953228,0.8072495538010734,11.288363241721457,0.12288133110580626,26.976265868935098,100.61746262541624,11.916622993634318,0.7567981175791892,0.7751154381080649,0.00014687044108362496,False,0.0,None,88,False,0,3
3,1,BOF,1660.871920114843,3.2211119457276167,1.0,13.298604161935934,0.4892903414415515,14.989524993910628,106.0009757302946,12.29036835776494,0.6295132905320181,0.9572631244849694,0.00017677155803191353,False,0.0,None,104,False,0,3
3,2,BOF,1625.4677830883638,3.1433958859551585,0.8290790775578931,13.807221340636085,0.13581511326248227,19.88297643757276,104.36796840568404,13.35967839507887,0.6492737374843899,0.7983057331253691,0.0001759937168538631,False,0.0,None,104,False,0,3
3,3,BOF,1659.6554192849126,3.4826630060663013,0.9631812284667984,8.99935672250674,0.18615457173960304,11.826691757986815,100.49832396901245,13.776444999905705,0.7096007927221257,0.7857991981919221,0.00017271109484609195,False,0.0,None,64,False,0,3
3,1,Ladle_Metallurgy,1608.453273489566,2.0784825459253673,1.0,11.253130059095515,0.3304498066552167,7.1271593194041545,97.29343921299944,8.088827651021733,0.7908357575147769,0.8711349965155999,0.00011350840974712819,False,0.0,None,88,False,0,3
3,2,Ladle_Metallurgy,1614.2577990258487,1.8620146494382075,1.0,6.335791090799956,0.6175197846420473,1.6922702503271954,78.68649338032422,6.1390398834686435,0.7193482980835039,0.863148071925554,0.0001087319021182981,False,0.0,None,48,False,0,3
3,3,Ladle_Metallurgy,1549.6244152641088,1.4888733249636499,0.6121666118441452,11.604540886847245,0.5817099901486109,15.450442832479556,89.88668825617295,6.306422343174156,0.7585287840232137,0.8489249824491166,0.0001239750303397071,False,0.0,None,88,False,0,3
3,1,Caster,1157.2057006878788,1.5426959871116022,0.8680962550059916,8.307255205777777,0.38136533195058053,11.308817624121236,92.5855889707199,5.4893659535406085,0.7705660009129505,0.8539857727110672,7.93222602830851e-05,False,0.0,None,64,False,0,3
3,2,Caster,1201.1986464457377,1.2872216059036743,0.8947993330596682,9.16717615440262,0.29277885046942215,13.856829522678046,83.18262523782896,4.88730805545466,0.7166022495885659,0.8982403980538256,7.612829905226678e-05,False,0.0,None,72,False,0,3
3,3,Caster,1261.0351578744232,1.0575305782397855,0.5352925273337337,8.019139977073964,0.5620019912425228,10.400933597962965,84.65713970845371,9.019066311197076,0.9393143723059845,0.8746702913765508,7.111117579626447e-05,False,0.0,None,64,False,0,3
3,1,Rolling_Mill,934.5235622408751,4.3896099981883925,0.7357971865925953,21.21653596876585,0.24710160738588674,6.820746768873525,94.78338102039072,3.5324408335774518,0.8544951653428683,0.8330666558304863,8.807268850384409e-05,False,0.0,None,168,False,0,3
3,2,Rolling_Mill,880.1224437834305,4.8161624475790745,0.9814662225566246,24.496731223413985,0.2051319899801442,10.428829890830505,93.36759403971921,6.20988987187053,0.8530168372290062,0.788711143620622,0.00010862001446937416,False,0.0,None,192,False,0,3
3,3,Rolling_Mill,964.0010167398755,4.06455371210792,0.7685103326574846,15.35615973676337,0.2740001576721008,5.0613489288249776,90.30706701555638,2.9724730915754995,0.77144760482136,0.8991406718643136,7.333611694439577e-05,False,0.0,None,120,False,0,3
3,1,Power_Plant,643.6591595544314,82.56357089210194,0.8561270744464787,8.268555194823447,0.3660522376856234,5.923280068055292,81.97865411665335,2.5118467613279645,0.7786265664353038,0.9503448880051483,0.0005042865766613885,False,0.0,None,64,False,0,3
3,2,Power_Plant,548.4255179276367,99.16640508508408,0.7341808115571853,10.318672836995393,0.4086666415239638,9.75013289642293,84.52963095622208,4.958831674440095,0.9173085977330317,0.8301910112043817,0.0010023462597491392,False,0.0,None,80,False,0,3
3,3,Power_Plant,490.62934498881674,83.19003824793059,0.9157591098775806,7.3794085033306045,0.4505898459896586,14.47464783883973,87.1450744536184,5.093314776370567,0.8527753414878135,0.8915276653517386,0.0006012885141162124,False,0.0,None,56,False,0,3
4,1,Coke_Oven,1132.221366434944,0.11038438435815556,0.9088866106278396,14.169754272539071,0.2766746679588394,26.318917119997423,87.84177938457339,16.022251046058937,0.6816991025678276,0.8248402455798297,0.0002059858961854351,False,0.0,None,112,False,0,4
4,2,Coke_Oven,994.6130058226655,0.12505166717586724,0.7731818780224212,20.933780487714493,0.4575138295156282,20.80990832491813,89.65028158657648,12.105473105528764,0.6409649095065887,0.8492418363714621,0.00023814482686516846,False,0.0,None,160,False,0,4
4,3,Coke_Oven,1120.0287699401945,0.14448153978117187,0.8910335569065215,19.396441125196052,0.4343571962033153,28.456084641113478,97.195592494477,14.455742159340511,0.6532698487159537,0.841410379084708,0.00027121679107593616,False,0.0,None,152,False,0,4
4,1,Sinter_Plant,1293.2790092208843,1.438097382594106,0.7724165025207339,11.988032708349188,0.26784102796450787,9.27089618977316,84.26528679556976,16.188906252530437,0.6557653152193699,0.8703349294582859,0.00014174242278360688,False,0.0,None,88,False,0,4
4,2,Sinter_Plant,1413.980955900978,1.1358033467323472,0.8309643652461755,14.987048730416507,0.2695217619805541,15.720843857828228,92.66580883285222,18.738676896012223,0.7373501186344691,0.9247120055964357,0.00014812723267757094,False,0.0,None,112,False,0,4
4,3,Sinter_Plant,1316.3603126909654,1.0203226810321993,0.8724658890002894,11.042823758941791,0.40000686156641085,13.243482969686179,90.50640292649372,16.239644689481814,0.7677543902908485,0.843646237540304,0.00016469513897531983,False,0.0,None,88,False,0,4
4,1,Blast_Furnace,1489.6277325645465,3.021526136214429,0.8790593544719342,12.21063971250692,0.702912932078347,28.77526603857313,95.54884523806246,11.418447660096025,0.7571519234434942,0.8757882715994809,0.00020415430794622983,False,0.0,None,96,False,0,4
4,2,Blast_Furnace,1473.2193947735793,2.8366573545233456,0.6984548303761194,12.056649248927888,0.6307533395043176,12.295897251568038,94.63636480780858,11.987582888174925,0.7816856618507924,0.803066928166636,0.0001920892393116165,False,0.0,None,96,False,0,4
4,3,Blast_Furnace,1519.0967407159987,3.215937645706829,1.0,13.072828067699199,0.3885763196858447,24.26496526241443,100.72756595850525,14.770060988604051,0.7750356911195578,0.8057633163685176,0.0002082531460551078,False,0.0,None,104,False,0,4
4,1,BOF,1711.9848489192755,3.389758215760517,0.896111703358214,13.57301543036251,0.5436601267684101,16.858506692728326,109.03408329911433,16.297533201861373,0.6710485205057792,0.9010124842964299,0.00021302951927585351,False,0.0,None,104,False,0,4
4,2,BOF,1662.4796863857416,3.2660211588949957,0.9578655953122215,9.60274152382808,0.5596510298501526,11.229975344526878,105.11497929173927,15.917677793910949,0.7214659440811941,0.8663574619262459,0.00019919138119310885,False,0.0,None,72,False,0,4
4,3,BOF,1703.8986921084943,2.592388214625729,1.0,11.269986933742723,0.5735704765043232,11.19379109200498,107.15208941918738,14.071931075424658,0.7825389166463879,0.7809052300774553,0.0002574638172054511,False,0.0,None,88,False,0,4
4,1,Ladle_Metallurgy,1597.6783192724736,1.877635997159323,0.9121315672392616,6.9469694011778795,0.3889603845557852,8.549577147712894,91.78018651569937,5.715219642824338,0.7564646891637047,0.8871884750025808,0.00010220068941570385,False,0.0,None,48,False,0,4
4,2,Ladle_Metallurgy,1613.4480796500502,0.9859039037497984,0.8729920955033161,10.710138000644328,0.1316901659447349,9.577274931563084,82.08052248703675,7.733389517768891,0.8289181800832577,0.894492355970265,9.285105014493489e-05,False,0.0,None,80,False,0,4
4,3,Ladle_Metallurgy,1632.1900356885599,1.5743685477053087,0.6176237734023038,9.844914656560288,0.5339096852373982,10.65288447677216,94.38654798419066,6.3948728505107715,0.6984684897445157,0.8016736772047501,0.0001252214394354304,False,0.0,None,72,False,0,4
4,1,Caster,1238.3627550194221,1.5483582078921678,0.6754427387217653,8.795582053997242,0.35800442472930266,9.765911671262872,89.8020110211305,6.485536257546056,0.8403301086366896,0.8903230046330053,6.99870629930588e-05,False,0.0,None,64,False,0,4
4,2,Caster,1202.2771475145507,1.714188304788446,0.8454795083388036,10.305875408031167,0.47604286854365163,14.75328809642378,86.78608467880588,8.063505636382768,0.8046158583427665,0.931604688617979,7.830943400057685e-05,False,0.0,None,80,False,0,4
4,3,Caster,1204.373565992081,1.4106501207754227,0.5760916647643924,8.431023836814251,0.2752350216098879,10.454275099552099,79.63438141001484,7.847051593804234,0.7719236978823987,0.8876100894672542,6.523054229122734e-05,False,0.0,None,64,False,0,4
4,1,Rolling_Mill,881.5539628638285,3.045672404022626,0.469037109588133,22.661451296505042,0.4104105795457826,10.1912811729979,90.13209542748315,4.92843296578703,0.8297838476545658,0.8548354124322982,9.370788482982691e-05,False,0.0,None,176,False,0,4
4,2,Rolling_Mill,964.6155461864358,5.56897505425522,0.5985371594351968,19.131810816087782,0.3028711700630012,8.758812352646581,93.28395213153006,3.9021843715546742,0.841724617099798,0.8409946889033559,9.00955941781681e-05,False,0.0,None,152,False,0,4
4,3,Rolling_Mill,871.4497858684623,4.843549668813695,0.944377220024047,21.23621789019469,0.3690884308102903,7.1885770224243934,96.79289325445436,5.590228078132625,0.8837115932016639,0.8824018720672787,9.760209782796634e-05,False,0.0,None,168,False,0,4
4,1,Power_Plant,555.1540014796959,92.60116376799066,0.7881545142487248,9.975917340096778,0.34064553484945415,20.73002809670835,80.52191353271108,3.806824094136118,0.8181054251877905,0.8896880704981511,0.0008046581507972854,False,0.0,None,72,False,0,4
4,2,Power_Plant,548.9040433482558,102.13816286889491,1.0,8.254485504511047,0.3195525907911481,12.480125306873045,84.45407189092167,1.9658111522023916,0.8645574077545993,0.8262566370448963,0.0011262409718160128,False,0.0,None,64,False,0,4
4,3,Power_Plant,591.979558794788,91.98526838895319,0.6018282013417191,5.8475988809466415,0.1136032038774896,20.006948410120543,81.57843229825069,6.1712438194499635,0.782022863167481,0.8432992630180589,0.0006539753551777936,False,0.0,None,40,False,0,4
5,1,Coke_Oven,1210.7405262294421,0.1690045677073726,0.8545639897080025,19.187410600312226,0.6427697407891467,21.564042594943444,85.79877938461831,13.992564948092923,0.6784667557405133,0.8705591607703745,0.0002773999301577749,False,0.0,None,152,False,0,5
5,2,Coke_Oven,1088.2452201333106,0.153120075493756,0.698633711311155,17.805599486564102,0.3270461795780837,21.915340053173278,89.49712022230922,14.869732834304713,0.728437587488665,0.7576693576360121,0.0002312631183411901,False,0.0,None,136,False,0,5
5,3,Coke_Oven,1064.9224099016083,0.1173251940865358,0.8684513336678005,17.631122481669365,0.6403101736061519,12.302046654868583,91.98506727778856,14.25936512525803,0.586605086080415,0.7661503935613635,0.00039152338005676515,False,0.0,None,136,False,0,5
5,1,Sinter_Plant,1295.5048130773375,1.3561993261602627,0.8992055662463889,17.0562522872172,0.7084403143262604,13.597148253884425,93.45062248900467,19.948107755915693,0.701801492283843,0.858219047477605,0.0002641636767923126,False,0.0,None,136,False,0,5
5,2,Sinter_Plant,1345.3459181380858,1.1888333290470474,0.8988458954765001,13.429864714518247,0.6712736314213944,13.63677538951138,92.31454076126437,15.002698973201838,0.7749796604821488,0.8403595390359198,0.0002266257746722908,False,0.0,None,104,False,0,5
5,3,Sinter_Plant,1213.4402740056253,2.081325854150332,0.6891599715983411,13.608475058385194,0.3682477863964336,16.89920671779186,93.10627661037971,17.023929693982367,0.7843852407246188,0.7951465648159232,0.00018049562756261158,False,0.0,None,104,False,0,5
5,1,Blast_Furnace,1567.8537251878815,2.9734886607904114,0.8980388303077345,16.912402506165563,0.9847358838059037,17.654287217798487,98.80439618685988,13.575981594011418,0.806331555977479,0.9098912122224151,0.00022523459186525843,False,0.0,None,128,False,0,5
5,2,Blast_Furnace,1460.072379593794,3.370894048298655,0.7823935660109034,15.941570799190439,0.7523061640212247,16.4857197392133,99.36240007639944,14.152772323785078,0.773864179273596,0.859722025186974,0.00022759292634330335,False,0.0,None,120,False,0,5
5,3,Blast_Furnace,1585.4208768908552,2.3703372647020524,0.9435905144352312,16.152931855777247,0.4923358302117088,26.25424087986972,97.3997776518699,12.188364680207314,0.7296156905429678,0.8207581619032587,0.00024166298639224362,False,0.0,None,128,False,0,5
5,1,BOF,1612.4889837453632,2.4603166779853742,0.7301832737094089,15.415635994077212,0.1752148812310004,11.63408806490261,99.82741870541537,13.098539055494959,0.7201816275411211,0.8537853650717996,0.00015139270561143615,False,0.0,None,120,False,0,5
5,2,BOF,1639.0332344670023,4.2135961124049395,0.9267073762795307,10.685370956281028,0.0,23.309241576658337,99.44171013294562,11.531901879564662,0.7713542259205783,0.9620900962535709,0.0001622402395710362,False,0.0,None,80,False,0,5
5,3,BOF,1700.598788398254,3.4589609003724937,0.8260643157918495,11.662585965341913,0.544915058429118,15.488829743982157,104.86525389236513,12.574477725347398,0.6577656430242946,0.7991941049882998,0.0002468270509432523,False,0.0,None,88,False,0,5
5,1,Ladle_Metallurgy,1628.994707557674,2.35680091453784,0.9023793946328588,5.8589987927536455,0.2593366648126627,14.292699157958756,83.07005042584676,7.663050275004463,0.8230031259414732,0.8333662218054546,0.00010690796487142962,False,0.0,None,40,False,0,5
5,2,Ladle_Metallurgy,1712.3313250415235,1.8889130869833137,0.8316390152570244,6.675543902332354,0.7117449673108631,10.736995416164941,84.68414697922331,8.095532590477424,0.8183176799947965,0.8605686163457961,0.00011907750177988277,False,0.0,None,48,False,0,5
5,3,Ladle_Metallurgy,1622.4430035162852,1.816236676481553,0.6895554150905503,6.7741981648981024,0.2187159392833382,17.123518601154288,82.02454705843486,6.960642203306139,0.7468955640658482,0.8651469750777776,9.603548523074236e-05,False,0.0,None,48,False,0,5
5,1,Caster,1298.2722480354125,1.3929515046835592,0.823853062083803,8.592368253566306,0.771448156142377,6.538972978921229,88.09745098901165,5.897634378283301,0.7887535415131208,0.9096215133498071,8.087399029309533e-05,False,0.0,None,64,False,0,5
